,"AEON","Asahi_Glass","ASAHI_KASEI","Astellas Pharma","BRIDGESTONE CORPORATION","CANON","Central Japan Railway Company","Chubu Electric Power","Chuo Mitsui Trust Holdings","Dai Nippon Printing ","DAIICHI SANKYO","DAIKIN INDUSTRIES","DAIWA HOUSE INDUSTRY","Daiwa Securities Group","DENSO CORPORATION","East Japan Railway Company","Eisai Co","FANUC","FUJIFILM Holdings Corporation","FUJITSU LIMITED","Hitachi","HONDA MOTOR","HOYA CORPORATION","INPEX CORPORATION","ITOCHU Corporation","JAPAN TOBACCO","JFE Holdings","Kao Corporation","KDDI CORPORATION","KEYENCE CORPORATION","Kirin Holdings","Kobe Steel","KOMATSU","KUBOTA CORPORATION","KYOCERA CORPORATION","Marubeni Corporation","Mitsubishi Chemical Holdings Corporation","Mitsubishi Corporation","Mitsubishi Electric Corporation","Mitsubishi Estate","Mitsubishi Heavy Industries","Mitsubishi UFJ Financial Group","MITSUI & CO","Mitsui Fudosan","Mitsui O.S.K.Lines","Mitsui Sumitomo Insurance Group Holdings","Mizuho Financial Group","MURATA MANUFACTURING COMPANY","NEC Corporation","NIDEC CORPORATION","NIKON CORPORATION","Nintendo","NIPPON OIL CORPORATION","NIPPON STEEL CORPORATION","NISSAN MOTOR ","NITTO DENKO CORPORATION","Nomura Holdings","NTT DATA CORPORATION","NTT DoCoMo","ORIX CORPORATION","Panasonic Corporation","Resona Holdings","RICOH COMPANY","ROHM COMPANY LIMITED","SECOM CO","Sekisui House","Seven & I Holdings Co","Sharp Corporation","Shin-Etsu Chemical Co","Shiseido Company","SMC CORPORATION","SOFTBANK CORP","Sompo Japan Insurance ","SONY CORPORATION","SUMITOMO CHEMICAL COMPANY","SUMITOMO CORPORATION (SUMITOMO SHOJI KAISHA)","Sumitomo Electric Industries","Sumitomo Metal Industries","Sumitomo Mitsui Financial Group","Sumitomo Realty & Development Co","SUZUKI MOTOR CORPORATION","T&D Holdings","Takeda Pharmaceutical Company Limited","TDK Corporation","The Bank of Yokohama","The Kansai Electric Power Company","The Sumitomo Trust and Banking Company","The Tokyo Electric Power Company","Tohoku Electric Power Company","Tokio Marine Holdings","Tokyo Electron Limited","TOKYO GAS","TOPPAN PRINTING CO","TORAY INDUSTRIES","TOSHIBA CORPORATION","TOYOTA MOTOR CORPORATION","West Japan Railway Company","Yahoo Japan Corporation","YAMADA DENKI "
May-87,589.223087368421,1958.89734105263,1123.63428842105,3217.92147789474,733.188488947369,475.662170526316,,3866.39217368421,,344.947368421053,,684.578947368421,2396.84210526316,3306.08146315789,1280.38290315789,,1367.43339315789,4667.89473684211,2208.47074789474,903.057689473684,656.315789473684,,431.220138947368,,826.315831052632,,,1702.52504947368,,,2646.61680526316,297.547331052632,343.409125,623.736842105263,3990.97764315789,525.313308947368,,1493.15789473684,543.473684210526,3134.73684210526,586.842105263158,,851.047709473684,2812.03021578947,295.247891578947,1292.73189421053,,1722.92335421053,1687.89473684211,,681.421052631579,3431.22772333333,1167.46423157895,366.684210526316,709,1937.89473684211,5202.35168105263,28854.4845473684,,2717.10942210526,1600.00008,,716.336406842105,,2519.18345210526,2105.26216842105,,801.315660526316,1592.48128263158,1428.28940789474,,,1308.42105263158,1302.63170894737,844.558183157895,1068.89962842105,1591.57894736842,224.25177,1292.73189421053,,586.888888888889,,,3088.42105263158,1611.45500684211,4066.14895736842,4594.34345947368,8081.20922473684,3051.08310315789,,1024.35821105263,1337.76217473684,1508.69198111111,748.473684210526,756.684210526316,1264.08147631579,,,
Apr-87,557.142884761905,1904.762,973.315130476191,3253.05063142857,680.913161428571,437.633741428571,,3801.85012714286,,341.52380952381,,652.047619047619,2214.28571428571,3295.42374857143,1151.94816714286,,1403.49033809524,3919.52380952381,2047.51233047619,864.263081904762,617.619047619048,,386.688351904762,,824.535188571429,,,1450.46214714286,,,2300.39975571429,304.900668571429,309.65912125,509.428571428571,3632.19972809524,468.163289047619,,1288.09523809524,540.190476190476,3293.80952380952,600.380952380952,,771.752365714286,2523.80965,305.409220952381,1285.71435,,1528.9259255,1502.85714285714,,622.190476190476,3469.88593166667,1176.19059380952,371,626.666666666667,1744.7619047619,5241.33263714286,28085.8965333333,,2645.14191761905,1422.22229333333,,647.990205238095,,2301.23925,1807.74280857143,,773.001577619047,1431.74610333333,1305.49930047619,,,1321.90476190476,1272.72739952381,837.078316190476,1024.58884714286,1564.28571428571,231.60593952381,1285.71435,,529,,,2870.47619047619,1489.85368238095,4191.04864333333,4405.1402747619,8612.28833619048,2917.83333333333,,944.181892857143,1435.96887809524,1360.54458666667,720.857142857143,723.904761904762,1148.33321619048,,,
Mar-87,583.900256190476,1462.77063590909,862.006654545455,3418.48302863636,607.212742727273,520.193148181818,,3725.22483181818,,313.590909090909,,649.409090909091,1917.27272727273,2857.45870454545,1382.23154318182,,1432.59609454545,4800,2540.81081545455,948.787926363636,697.5,,445.041366363636,,765.800905,,,1409.13305409091,,,1887.44607636364,304.324868181818,326.611602727273,457.181818181818,3974.45907318182,432.727294545455,,1112.72727272727,532.363636363636,2766.67747818182,593,,612.136056818182,2107.09151636364,287.466964545455,1109.09096454545,,2043.57666818182,1812.72727272727,,710.727272727273,3730.30923888889,1115.28936772727,324.227272727273,627.090909090909,1623.63636363636,4654.01691090909,27223.7033090909,,2729.67691272727,1680.08666409091,,765.25002,,2580.58698545455,1622.76899090909,,897.645960454545,1342.85721,1335.29170681818,,,1060.86584636364,1452.47948545455,833.848374545454,876.281079545455,1637.72727272727,230.25843,1109.09096454545,,550.909090909091,,,3465,1217.54953636364,4124.52939863636,3797.01833954545,8044.77369772727,2851.60382181818,,1007.07468181818,1187.99673090909,1401.25284636364,698.772727272727,675.545454545455,1319.31599954545,,,
Feb-87,595.238125263158,1282.20557789474,767.080253157895,3216.61656421053,560.330691578947,559.330476315789,,3843.91315052632,,317,,631.315789473684,1794.21052631579,2552.88763368421,1352.15324526316,,1398.46841578947,5302.10526315789,2613.78543315789,985.463708421053,676.578947368421,,465.550286842105,,750.325852631579,,,1244.35486105263,,,1600.66849631579,243.331683684211,340.909126,457.421052631579,3901.75458105263,436.140373684211,,1069.47368421053,493.842105263158,2509.96478315789,520.631578947369,,577.67003,1857.50108105263,270.107367368421,1082.70682105263,,2053.71941833333,2018.94736842105,,753.894736842105,4316.874805,1097.12929631579,281.736842105263,587.578947368421,1707.89473684211,3904.95742526316,20980.3888,,2708.35738368421,1796.99257105263,,797.676131578947,,2977.44465210526,1569.60083631579,,912.35887631579,1074.68677052632,1350.38990368421,,,1009.02260684211,1472.00971736842,603.321543157895,889.808701578948,1724.21052631579,183.384903684211,1082.70682105263,,519.526315789474,,,3329.47368421053,1152.06670421053,4232.69809210526,3635.84753263158,7884.51776105263,3013.93140631579,,1231.25166611111,1076.13718105263,1451.68786105263,695.842105263158,646.315789473684,1368.2380031579,,,
Jan-87,650.125347894737,1309.77450157895,746.971023157895,3207.48215473684,583.906160526316,583.349630526316,,3710.57166526316,,318.578947368421,,646.578947368421,1807.36842105263,1976.49506947368,1402.87095368421,,1451.97683315789,5691.57894736842,2638.30203,973.884761052632,666.315789473684,,504.904357368421,,743.408558421053,,,1293.2768668421,,,1488.48326210526,169.187568947368,341.468567692308,418.842105263158,3582.45631947368,433.984984736842,,1048.15789473684,435.105263157895,2467.55291894737,468.368421052632,,558.099253684211,1777.30057210526,242.820697368421,1049.27323578947,,2008.264864375,1935.78947368421,,811.21052631579,4688.86653,1163.63648,212.631578947368,562.789473684211,1815.26315789474,3177.31291157895,,,3073.15816526316,1828.0702668421,,816.997165263158,,3262.00229789474,1598.62197368421,,920.112634736842,1040.60155578947,1452.41057421053,,,991.027618947368,1462.67957263158,456.872865263158,901.770425263158,1682.10526315789,150.980368421053,1049.27323578947,,519.631578947368,,,3480,1005.79214105263,3792.31357105263,2912.49709789474,7672.49969210526,2922.60015157895,,1313.61435263158,1084.82394842105,1542.20544526316,583.473684210526,629.842105263158,1430.96864,,,
Dec-86,673.095272,1331.9048285,770.188495,3125.2072365,612.0249135,648.48524,,3853.134659,,333.15,,686.65,1841,1721.359602,1569.091066,,1391.8402755,6269.5,2638.9940305,1054.095291,669,,547.045509,,748.952418,,,1293.079601,,,1430.38563,156.5048875,364.848521666667,371.65,3942.3811495,442.666689,,1028.4,452.05,2388.835477,446.5,,547.718567,1754.1951865,236.893255,908.4286175,,2181.3836468421,2100,,890.95,5013.09666,1225.9092135,168.6,559.9,1921,2921.359866,,,2990.1729505,2000.952481,,834.9784845,,3341.576262,1572.896457,,974.106987,1095.7143405,1533.05831,,,895.571474,1616.5910705,391.3593095,918.545546,1784.5,140.686251,908.4286175,,550.4,,,3994,787.301206,3847.3105475,2225.245989,7942.6311475,3040.685788,,1473.484554,1120.874033,1596.394328,587.55,673.3,1637.900829,,,
Nov-86,712.963,1230.68789222222,736.372988888889,2696.5111,555.509752222222,639.057624444444,,3216.20342722222,,304.333333333333,,690.111111111111,1753.88888888889,1552.31965111111,1419.19206111111,,1166.42599055556,6396.66666666667,2369.98151055556,927.513273888889,615.277777777778,,514.015203333333,,697.301621666667,,,1163.56341333333,,,1278.40778666667,152.427218333333,433.030346666667,364.944444444444,4004.23300444444,446.296318333333,,992.944444444444,415.611111111111,2092.23347,424.055555555556,,523.301086666667,1550.01275166667,227.022703333333,815.873057222222,,2054.752475625,1947.77777777778,,879.055555555556,4855.969752,1019.69707166667,160.388888888889,543.277777777778,1820.55555555556,2758.90028333333,,,2679.09552611111,1713.75669944444,,798.893823888889,,3227.10735722222,1510.90271666667,,863.640735555555,1011.11116166667,1358.248665,,,781.375701666667,1563.88904555556,333.818843888889,809.697050555556,1663.88888888889,137.091481111111,815.873057222222,,566.388888888889,,,4020,779.78993,3182.76871611111,1929.23759166667,7343.77234388889,2901.96032,,1450.87206944444,941.262342222222,1398.264105,567.888888888889,597.222222222222,1403.02260055556,,,
Oct-86,719.047655,1238.96110090909,736.963802272727,2468.06961545454,537.903939090909,634.683578181818,,3308.27144045454,,265.590909090909,,638.681818181818,1540.90909090909,1703.88387,1438.84311909091,,1018.15065909091,5547.27272727273,2324.63699181818,981.125590454545,642.5,,477.479385909091,,723.463240454545,,,1088.98086772727,,,1203.46332454545,159.885294545455,383.333373333333,378.090909090909,3858.87465181818,467.878810909091,,1118.5,478.909090909091,2215.79925181818,498,,559.885383636364,1581.52973954545,235.701728636364,806.103937272727,,1927.49850772727,2141.36363636364,,859.590909090909,3978.05431166667,1063.63647,182.863636363636,554.181818181818,1743.18181818182,2883.05447363636,,,2565.59689761905,1675.75765954545,,774.144158181818,,3001.49955181818,1364.06053136364,,850.405708181818,945.108272727273,1240.29083909091,,,780.47623,1478.30593227273,332.347822272727,834.297604545454,1725,143.404611818182,806.103937272727,,540.318181818182,,,3776.36363636364,772.202339545455,3220.90977818182,1889.84135636364,7057.76339909091,3011.14033818182,,1476.64633818182,964.651580454546,1335.68732818182,588.409090909091,670.954545454546,1420.85426681818,,,
Sep-86,734.523847,1196.6667265,807.6413165,2624.793913,556.0331685,579.8185295,,3283.1598505,,302.35,,620.95,1641,2098.308892,1383.1819565,,1075.3638685,5354.4148395,2120.962318,948.142905,630.25,,457.045501,,846.238138,,,1129.664322,,,1287.074959,187.718489,522.9545975,425.95,3662.857326,513.238121,,1340.5,502.05,2330.0976,614.2,,656.8536865,1800.0001785,307.475795,959.571477,,1827.6863175,2004.5,,822.538956,4249.908812,916.6364555,222.3,601.85,1719.5,3141.6559315,,,2873.3929395,1562.857221,,665.9853945,,3128.572524,1458.4105295,,834.553438,934.2381425,1349.9766355,,,933.9048085,1459.5455995,390.097172,962.3637325,1643.5,176.0293835,959.571477,,574.95,,,3448,777.2412245,3269.700004,2182.4860195,6393.42242,2478.979393,,1478.6498425,907.7671905,1380.028113,673.3,726.35,1364.667487,,,
Aug-86,758.50344047619,1156.46264285714,804.042933333334,2576.93872952381,535.340525714286,561.876236666667,,3716.15429095238,,311.666666666667,,670.904761904762,1554.7619047619,1909.43083857143,1228.57155142857,,1187.50880095238,5234.91854095238,2024.97287952381,860.136098095238,537.666666666667,,428.355020476191,,782.902532380953,,,1194.38077142857,,,1418.85339809524,187.933467619048,492.42429,407.476190476191,3520.63509666667,463.764196190476,,1086.19047619048,471.952380952381,2196.02452380952,569.333333333333,,593.367984761905,1779.93755095238,296.11657,989.523858571429,,1571.03534047619,1597.14285714286,,779.958397619048,4587.67822285714,1023.80962619048,216.190476190476,582.619047619048,1548.09523809524,2875.19616190476,,,3160.20493333333,1309.75063238095,,642.326665238095,,3379.90699047619,1382.73188238095,,793.537288571428,883.492107619048,1416.44037666667,,,905.623628571428,1358.0087947619,408.922881904762,1008.22520904762,1414.28571428571,174.089608571429,989.523858571429,,612.761904761905,,,3186.66666666667,791.974243333333,3690.98329428571,2153.83540285714,6230.50794285714,2735.94539809524,,1458.74298714286,821.03578,1393.12720571429,693,607.714285714286,1071.94424619048,,,
Jul-86,740.579746086956,1215.32097173913,794.79062173913,2505.21070478261,575.853511304348,579.130780869565,,3153.99541739131,,347.04347826087,,778.565217391304,1490.86956521739,1579.05375434783,1234.38747521739,,1228.83246565217,5275.72252739131,2070.03622652174,763.478299130435,532.282608695652,,444.565263043478,,587.453446086956,,,1184.71187086957,,,1371.19209173913,182.693160869565,557.454602,391.04347826087,3616.56332782609,364.099396521739,,864.173913043478,364.913043478261,2132.54584695652,430.869565217391,,447.40795,1799.0734326087,293.963762608696,854.61702173913,,1539.7056626087,1353.47826086957,,840.907163043478,4525.50442277778,1160.47442434783,190.434782608696,573.478260869565,1609.13043478261,2274.61919913044,,,3420.4202826087,1250.93173956522,,659.319362608696,,3380.15725956522,1238.92668304348,,803.26074173913,959.627376956522,1342.86438217391,,,760.57974826087,1379.6444073913,410.426430869565,896.67993173913,1232.17391304348,162.872949565217,854.61702173913,,678.913043478261,,,3390,732.875872173913,3038.66649347826,1928.6116226087,4536.68895782609,2358.76488695652,,1595.40032695652,579.485142173913,1393.39522,627.130434782609,438.478260869565,1039.35244869565,,,
Jun-86,720.634956190476,1189.56922047619,788.993521428571,2482.88125238095,594.529830476191,626.263003333333,,2217.79355809524,,334.047619047619,,807.047619047619,1421.90476190476,1506.35869666667,1301.29883142857,,1076.31650047619,5659.12472047619,2147.68766714286,835.464894285715,584.761904761905,,486.039009047619,,471.156485714286,,,1175.46200809524,,,1333.7653852381,180.027778095238,460.7727725,366.285714285714,3962.3584747619,339.138338571429,,793.238095238095,353.47619047619,2000.46276095238,385.666666666667,,415.206285714286,1619.69565809524,254.553915714286,758.000038,,1839.35987375,1531.90476190476,,959.42005,3556.44177363636,1080.95248904762,176.619047619048,569.476190476191,1800.95238095238,2027.16740095238,,,2970.16071857143,1433.10664761905,,731.731694285714,,2795.39606095238,1123.27495047619,,894.55767952381,1145.12477380952,1340.33313047619,,,657.868513809524,1576.40708619048,385.575673809524,760.346396666667,1179.52380952381,153.221264285714,758.000038,,678.619047619048,,,3885.2380952381,723.453781428571,2401.31299904762,1784.44193666667,3860.77310238095,1883.12917,,1860.81558047619,443.134632380952,1436.27716285714,574.52380952381,421.666666666667,1168.67981,,,
May-86,723.582803809523,1144.21774428571,792.497564761905,2667.45429095238,562.928093809524,642.13602952381,,2039.76596809524,,307.52380952381,,756.476190476191,1416.66666666667,1362.2761152381,1299.13432904762,,1007.28981761905,5848.41035904762,1744.12416904762,852.789158571429,585.47619047619,,470.021692380952,,425.805010952381,,,1110.85264761905,,,1147.60836476191,171.521072857143,365.389645714286,350.714285714286,4237.6419352381,315.873031904762,,733.761904761905,351.952380952381,1818.30830571429,373.761904761905,,392.048207619048,1471.11557619048,225.52016,688.254001904762,,1914.77311125,1514.7619047619,,960.662285714286,3370.27869875,1065.80097238095,165.285714285714,550.952380952381,1882.38095238095,1820.66403190476,,,2707.4101947619,1441.26991333333,,741.31353,,2716.72866761905,1112.59404761905,,879.889315714286,1175.96377761905,1292.52216952381,,,622.131551904762,1632.90059714286,328.98758952381,691.64509,1132.38095238095,138.235271428571,688.254001904762,,522,,,4087.61904761905,720.06131047619,2257.15184142857,1663.09330333333,3676.79600666667,1766.64695333333,,2026.43275761905,380.582607619048,1418.86519714286,551.285714285714,415.571428571429,1122.63225571429,,,
Apr-86,699.546520952381,1068.48077904762,804.35739952381,2720.58299142857,512.239379047619,672.727679047619,,2048.91905809524,,285.619047619048,,743.952380952381,1285.71428571429,1242.88058190476,1279.65380761905,,1030.71516190476,6099.99756,1655.75520952381,809.387796190476,589.52380952381,,446.428616190476,,434.10433,,,1015.90187142857,,,1066.83954095238,176.699068095238,358.6364,351.571428571429,4317.00701857143,316.190492380952,,734,360.190476190476,1793.34297428571,385.761904761905,,407.809152380952,1432.24288142857,223.30102,651.610010952381,,1908.22134736842,1465.2380952381,,968.943857142857,3588.83144647059,946.277151428571,168,560.380952380952,1813.33333333333,1732.16258857143,,,2606.95311,1453.51481190476,,754.789181428572,,2457.35303380952,1060.07960857143,,836.479457142857,1156.46264285714,1234.30338095238,,,609.342434761905,1732.6841547619,307.674594285714,704.502235238095,1122.38095238095,139.822572857143,651.610010952381,,509.761904761905,,,4114.7619047619,694.897375238095,2342.27557285714,1505.95710571429,3623.70808619048,1883.12916857143,,1939.19677904762,385.991762380952,1283.69135619048,556.476190476191,420.52380952381,1098.0021652381,,,
Mar-86,573.095266,962.6190955,750.09416,2466.116196,489.958774,608.000365,,2193.652284,,287.9,,641.5,1037.95,1002.074151,1124.0910215,,919.4065205,5595.4144285,1386.55188,711.476226,530.75,,432.386406,,427.415643,,,867.845592,,,914.693969,181.796157,370.053513529412,364.35,4068.0954415,325.523827,,661.2,340.4,1538.83529,398.95,,398.9409925,1203.3043475,219.5631555,663.7619375,,1705.69363777778,1244,,931.304115,3214.087065625,842.5455395,167.45,549.3,1705,1407.7673705,,,2686.318166,1245.2381575,,726.110477,,1992.3083905,931.635077,,770.446305,969.714335,1145.414022,,,626.761935,1632.045618,277.7670505,700.9712035,929.75,142.794095,663.7619375,,501.5,,,3775,746.55241,2416.1410045,1273.2968105,3352.7079935,2023.3931715,,1878.4431505,376.2136755,1096.9616975,549.15,368.55,899.908441,,,
Feb-86,515.980463157895,877.042650526316,711.270932631579,2537.19059,444.62819,627.560186842105,,1840.71036263158,,299.210526315789,,644.263157894737,906.578947368421,799.817788421053,1186.12452052632,,834.480352105263,5710.52403157895,1417.61282526316,716.892266842105,547.368421052632,,478.110095789474,,374.755128421053,,,748.894107368421,,,769.447505263158,181.962226842105,375.939432,345.210526315789,4325.31349947368,306.766932631579,,607.684210526316,338.105263157895,1115.99411368421,368.210526315789,,372.555514736842,903.165077368421,196.320942631579,524.060175263158,,1798.89843166667,1231.05263157895,,921.281234210527,2792.53593444445,775.454622631579,162.263157894737,554.157894736842,1832.63157894737,1075.99123894737,,,2340.77186421053,1204.01008526316,,784.748246842105,,1914.78763684211,803.147680526316,,793.655887368421,971.228118421053,978.147554736842,,,513.082732631579,1652.39250947368,239.805877894737,632.449015263158,852.052631578948,138.648067894737,524.060175263158,,495.947368421053,,,3968.94736842105,637.139034210526,1986.89483473684,989.776175789474,2805.83137631579,1598.56515789474,,2159.63419210526,310.42418631579,913.581731578947,505.421052631579,369.947368421053,914.920391578947,,,
Jan-86,473.373958947368,857.343402105263,733.813131052632,2535.88567526316,428.360242631579,673.684618421053,,1757.75446947368,,255.421052631579,,613.21052631579,877.263157894737,707.592177368421,1250.71782842105,,798.703459473684,6025.87478263158,1487.99918,723.007555789474,597.105263157895,,487.918708947369,,371.155218421053,,,683.258273157895,,,686.621384210527,172.253487368421,358.843010909091,352.052631578947,4320.80222105263,311.629088947368,,597.157894736842,346.842105263158,1079.20309894737,365.157894736842,,365.72688,883.342273157895,205.825287368421,488.571452631579,,1794.25873105263,1286.84210526316,,903.249202105263,2590.23120894737,739.330216842105,155.842105263158,571.894736842105,1705.78947368421,962.114283684211,,,2055.13722894737,1222.55645210526,,850.780346315789,,2014.65272052632,772.06063,,826.362648947368,872.230619473684,936.447767368421,,,483.859673157895,1834.68917789474,233.827337368421,627.18586,871.473684210526,135.810093157895,488.571452631579,,506.421052631579,,,4254.21052631579,632.070929473684,1923.66625578947,894.299372631579,2675.83342052632,1454.49504894737,,2218.35536421053,278.538641052632,832.045117368421,508.105263157895,369.315789473684,937.014198421053,,,
Dec-85,433.832244,843.238137,750.09416,2327.579451,431.4050465,700.606481,,1725.1285225,,250.45,,641.8,890.3,748.280092,1282.2728555,,782.6195485,6208.33085,1545.0793505,720.571465,602,,513.75005,,346.10395,,,667.8356465,,,662.494395,174.029164,341.515184444444,340.4,4268.0954515,308.095254,,577.4,350.45,1118.446848,369,,364.077787,903.2287275,215.000048,510.952407,,1825.14173105263,1321,,930.8693325,2133.7460305,720.2728,154.45,573.7,1678,989.829209,,,2049.508078,1210.476251,,892.2560995,,1910.44023,788.457574,,827.9462965,855.4762335,931.97223,,,506.8571685,1841.8183675,242.912674,598.0992935,899.45,136.666646,510.952407,,505.7,,,4398.5,641.5293325,1933.6816625,922.9674215,2518.495427,1497.7671685,,2247.933435,285.5340425,839.785121,515,376.2,890.913105,,,
Nov-85,426.6213565,821.857184,741.0847275,2366.085756,443.925709,669.394343,,1679.9580275,,245.75,,637.35,895.65,736.639027,1262.2728535,,759.3645645,6194.997522,1511.2701735,669.7143195,573.25,,476.8182295,,354.6753805,,,654.4107845,,,684.3538115,172.815572,333.636398,348.25,3821.4287625,318.1428735,,588.45,342.95,1099.029368,366.8,,369.5499855,894.417584,212.184512,532.047645,,1681.405293,1176.5,,799.173713,1973.252113,713.9546165,157.15,580.15,1502.5,973.185655,,,1885.66598,1116.6667225,,883.838588,,1552.381624,801.541679,,761.4284505,760.047658,854.7916825,,,523.0952635,1728.636536,240.194227,593.9257365,867.5,139.0195855,532.047645,,493.75,,,4023.5,628.102976,1807.3003815,875.888264,2273.421458,1437.0993465,,1894.6277195,285.242782,775.858734,519.95,360.8,850.434094,,,
Oct-85,414.533127272727,795.021684545455,729.974095,2449.42607045455,456.536531818182,694.903997272727,,1782.35613318182,,262.772727272727,,630.136363636364,925.136363636364,829.656145909091,1219.42160954545,,774.894993181818,5973.86124681818,1564.44278954545,665.627738636364,589.772727272727,,435.124011818182,,375.246024090909,,,643.674615,,,695.155707272727,205.383981363636,336.363672,396.5,3495.67117045454,360.735948636364,,636.181818181818,368.681818181818,1043.51302727273,434.545454545455,,404.838451363636,898.037848636364,222.153621818182,584.155874545455,,1513.52396909091,1088.45454545455,,735.810092727273,1735.708195,706.239739545454,183.818181818182,596.272727272727,1350.45454545455,1095.70071181818,,,1886.04485904762,1129.87018636364,,776.815955909091,,1421.00387818182,857.476232727273,,742.045335454545,705.844191818182,837.002278636364,,,565.627733181818,1686.77702909091,263.018592727273,655.822819090909,809.5,153.119405,584.155874545455,,498.090909090909,,,4021.81818181818,637.54733,1972.82360227273,1064.87632954545,2427.58652590909,1511.62149318182,,1844.16441818182,306.707922272727,734.937592272727,552.681818181818,383.045454545455,837.179604545455,,,
Sep-85,395.464891578947,755.58901,726.563876842105,2369.79107210526,451.979211052632,592.440546315789,,1664.68200105263,,268.473684210526,,627.789473684211,874.736842105263,823.354910526316,1119.61733684211,,764.809557368421,5388.15390631579,1460.71458210526,626.065193684211,649.473684210526,,407.296691578947,,380.31448,,,587.099983157895,,,642.320151578948,192.48854631579,333.333366666667,386.631578947368,3282.70693105263,368.220568421053,,640.473684210526,344.631578947368,952.989478947368,421,,377.851193684211,838.650038947369,198.620380526316,542.706793684211,,1347.566845,941.315789473684,,689.888814736842,1699.29843722222,696.60294,174.473684210526,611.789473684211,1208.94736842105,1075.62849,,,1936.58692263158,1136.34090894737,,680.615835789474,,1222.11177157895,855.385726315789,,710.197255263158,659.899782631579,768.929665789474,,,534.786994736842,1629.18676473684,248.645942105263,610.874413157895,704.684210526316,151.238364736842,542.706793684211,,504.894736842105,,,3992.63157894737,678.590362631579,1839.19287526316,1121.62509210526,2130.55016473684,1464.20189842105,,1612.65735421053,238.844747368421,667.157988421053,536.894736842105,339.526315789474,847.060842105263,,,
Aug-85,386.909953636364,775.238134090909,820.497229545454,2405.59936090909,446.54404,576.143595,,1543.83494363636,,276.363636363636,,625.409090909091,809.863636363636,843.802761818182,1159.91747136364,,822.868552272728,5183.39231727273,1465.40580727273,668.658041363636,696.363636363636,,406.714915909091,,372.333785,,,580.608131363636,,,634.261041363636,175.331018181818,337.27276125,354.454545454545,3553.24693090909,355.454562272727,,627.681818181818,356.272727272727,877.979010454546,352.636363636364,,377.357097727273,727.194308181818,204.942675909091,543.463232272727,,1296.2812515,943.727272727273,,706.530505,1705.43915909091,763.967019090909,173.681818181818,627.363636363636,1244.54545454545,1097.70310409091,,,1946.67707954545,1221.64508272727,,676.935452272727,,1205.31038,780.798275,,722.037221363636,650.865834090909,750.07326,,,528.961065454545,1684.71091090909,242.05654,609.579383636364,714.545454545454,152.139013181818,543.463232272727,,520.318181818182,,,4151.36363636364,699.537029545455,1761.38723727273,1030.71547045455,1996.41360863636,1417.20030318182,,1776.54610090909,206.993712727273,674.453774545455,516.818181818182,346.863636363636,872.956505909091,,,
Jul-85,378.803154347826,816.646003478261,816.365677826087,2235.46462043478,462.199159130435,621.528699130435,,1634.66217173913,,289.913043478261,,635.130434782609,726.826086956522,902.648581304348,1228.45862086957,,763.75890173913,5203.80018565217,1424.23196217391,674.409971304348,722.826086956522,,389.328102608696,,384.189782173913,,,562.593752608696,,,614.019582608696,170.15622173913,356.9886725,354.217391304348,3668.32316478261,353.747430434783,,672.826086956522,374.695652173913,864.626615217391,330.347826086957,,372.846352608696,736.55311826087,200.802070434783,623.519699565217,,1348.28834428571,960.954545454545,,776.318673478261,1636.56859636364,832.134470434783,164.739130434783,635.304347826087,1200,1192.65391869565,,,2271.53227,1263.35410043478,,715.889214782609,,1139.73035086957,681.755063478261,,750.970377391304,652.091130869565,751.909026521739,,,605.879947826087,1743.8736926087,244.955730869565,665.325320869565,730.95652173913,150.511484782609,623.519699565217,,573.347826086957,,,4223.91304347826,743.393667826087,1825.62347434783,1169.18558608696,2068.39922,1503.29585347826,,1737.33346478261,214.878749130435,702.910687391305,475.608695652174,355.04347826087,923.977481739131,,,
Jun-85,384.875321,835.8571855,943.2544905,2269.666996,447.6033955,683.636777,,1631.904306,,242.7,,606.3,672.25,826.739523,1156.8182975,,799.6135745,5432.9817645,1380.5413605,689.6190825,666.75,,426.913918947368,,371.9914,,,571.169845,,,646.439974,164.2233375,347.37377,345.55,4046.666869,332.5714465,,662.85,387.7,780.8254135,317.5,,336.5402675,719.36087,191.1165475,514.761931,,1540.909399,1030.3,,898.422498,1672.27925714286,823.227356,160.85,621.05,1395.5,1097.3322565,,,2310.278972,1345.714353,,746.713336,,1250.2503115,671.58847,,801.2945145,763.8571815,768.0489375,,,542.2381235,1823.6365475,255.8738425,640.909218,779.55,149.950956,514.761931,,561.05,,,4609.5,604.8123545,1808.261456,991.685711,2020.1783585,1517.666215,,2152.203427,214.05461,727.7773475,472.65,362.7,877.2773545,,,
